string,lexicality,ope,Lpe,spe,letter_length,in_lexicon,ope_norm,Lpe_norm,spe_norm,oLpe_norm_sum,ospe_norm_sum,Lspe_norm_sum,oLspe_norm_sum,ope_norm_dec_LCM_0.04,ape_norm_dec_LCM_0.96,spe_norm_dec_LCM_0.99,oaspe_norm_sum_dec_LCM_1.99,ope_norm_entro,ape_norm_entro,spe_norm_entro,oaspe_norm_sum_entro,ope_norm_dec_p50,ape_norm_dec_p50,spe_norm_dec_p50,aspe_norm_dec_p50,ospe_norm_dec_p50,oape_norm_dec_p50,oaspe_norm_dec_p50
Zbgtn,non-word,359.22612,4.722097137343198,3.971373431971695,5,False,0.044903265,0.9444194274686396,0.9928433579929238,0.9893226924686396,1.0377466229929238,1.9372627854615634,1.9821660504615632,1,0,1,0,0.9431561117449961,0.8702817117938156,0.7464544502181408,0.7752749727928917,0,1,1,1,0,0,0
Zcchc,non-word,300.743,4.885815374718559,3.971373431971695,5,False,0.037592875,0.9771630749437119,0.9928433579929238,1.014755949943712,1.0304362329929238,1.9700064329366356,2.0075993079366357,0,1,1,1,0.8541221314228913,0.6455800407257246,0.7464544502181408,0.5593722119681042,0,1,1,1,0,0,0
Zckhr,non-word,337.82824,4.847861048568672,3.971373431971695,5,False,0.04222853,0.9695722097137344,0.9928433579929238,1.0118007397137343,1.0350718879929237,1.9624155677066581,2.004644097706658,1,1,1,1,1.0,0.6805664211194102,0.7464544502181408,0.5823245573440619,0,1,1,1,0,0,0
Zfllm,non-word,419.31521,4.806368607269219,3.971373431971695,5,False,0.05241440125,0.9612737214538438,0.9928433579929238,1.013688122703844,1.0452577592429237,1.9541170794467675,2.0065314806967676,1,1,1,1,0.1506433722586249,0.748308498398617,0.7464544502181408,0.5664742038030603,0,1,1,1,0,0,0
Zjgst,non-word,383.13123,4.72402701833387,3.971373431971695,5,False,0.04789140375,0.944805403666774,0.9928433579929238,0.992696807416774,1.0407347617429237,1.9376487616596978,1.9855401654096978,1,0,1,0,0.6966134861020707,0.8634856918876979,0.7464544502181408,0.7397233160791338,0,1,1,1,0,0,0
Zlbqr,non-word,377.34481,4.8269540045030555,3.971373431971695,5,False,0.04716810125,0.9653908009006111,0.9928433579929238,1.0125589021506112,1.0400114592429237,1.9582341588935348,2.005402260143535,1,1,1,1,0.8032143393135899,0.71685302286381,0.7464544502181408,0.5823245573440619,0,1,1,1,0,0,0
Ztltt,non-word,354.50917,4.647475072370537,3.971373431971695,5,False,0.04431364625,0.9294950144741074,0.9928433579929238,0.9738086607241074,1.0371570042429237,1.9223383724670313,1.966652018717031,1,0,1,0,0.9805796778352424,0.976317806068549,0.7464544502181408,0.9110208264302488,0,1,1,1,0,0,0
Zvhlg,non-word,396.27822,4.836281762624639,3.971373431971695,5,False,0.049534777499999995,0.9672563525249277,0.9928433579929238,1.0167911300249277,1.0423781354929238,1.9600997105178515,2.0096344880178516,1,1,1,1,0.4387822541976777,0.7017454246832392,0.7464544502181408,0.5449610072540096,0,1,1,1,0,0,0
Aboln,non-word,367.93824,4.727886780315215,3.9520746220649725,5,False,0.04599228,0.9455773560630429,0.9880186555162431,0.9915696360630429,1.0340109355162432,1.933596011579286,1.9795882915792862,1,0,0,0,0.8854882494567283,0.8567228487248699,0.6659956855726696,0.7941484496257667,0,1,1,1,0,0,0
Abtäs,non-word,351.80251,4.731424895464779,3.9517529752331937,5,False,0.043975313749999995,0.9462849790929558,0.9879382438082984,0.9902602928429558,1.0319135575582985,1.9342232229012541,1.9781985366512544,1,0,0,0,0.9805796778352424,0.8567228487248699,0.6659956855726696,0.811580431225796,0,1,1,1,0,0,0
Ädarn,non-word,369.12094,4.764554519137986,3.9958185911868767,5,False,0.0461401175,0.9529109038275972,0.9989546477967192,0.9990510213275973,1.045094765296719,1.9518655516243164,1.9980056691243164,1,0,1,1,0.8854882494567283,0.810008384209617,0.6553220524699095,0.6381013793137547,0,1,1,1,0,0,0
Aigön,non-word,384.32904,4.6857510453522035,3.9556127372145387,5,False,0.04804113,0.9371502090704407,0.9889031843036347,0.9851913390704407,1.0369443143036348,1.9260533933740753,1.9740945233740754,1,0,0,0,0.6966134861020707,0.9189830400827811,0.5224151937060661,0.8489172030204534,0,1,1,1,0,0,0
Allas,non-word,367.05918,4.648440012865874,3.946284979092956,5,False,0.045882397500000005,0.9296880025731747,0.986571244773239,0.9755704000731747,1.0324536422732389,1.9162592473464137,1.9621416448464135,1,0,0,0,0.8854882494567283,0.9697494073426073,0.8189135016045901,0.9501596781749664,0,1,1,1,0,0,0
Andam,non-word,376.43615,4.831457060147957,3.9482148600836284,5,False,0.04705451875,0.9662914120295915,0.9870537150209071,1.0133459307795916,1.034108233770907,1.9533451270504987,2.0003996458004987,1,1,0,1,0.8032143393135899,0.708934722067018,0.8189135016045901,0.622000826442099,0,1,1,1,0,0,0
Annag,non-word,359.31875,4.782888388549373,3.9478932132518496,5,False,0.04491484375,0.9565776777098746,0.9869733033129624,1.0014925214598747,1.0318881470629624,1.9435509810228369,1.9884658247728368,1,1,0,1,0.9431561117449961,0.7800805828125476,0.8189135016045901,0.7215612622482994,0,1,1,1,0,0,0
Arahn,non-word,343.02541,4.662270826632358,3.948536506915407,5,False,0.042878176250000004,0.9324541653264715,0.9871341267288517,0.9753323415764715,1.0300123029788517,1.919588292055323,1.9624664683053232,1,0,0,0,0.99949535091748,0.955986824305075,0.8189135016045901,0.9501596781749664,0,1,1,1,0,0,0
Ardal,non-word,381.09263,4.754583467352847,3.948536506915407,5,False,0.04763657875,0.9509166934705695,0.9871341267288517,0.9985532722205696,1.0347707054788517,1.9380508201994213,1.9856873989494213,1,0,0,0,0.6966134861020707,0.8233793849240961,0.8189135016045901,0.7397233160791338,0,1,1,1,0,0,0
Arman,non-word,355.71985,4.674493406239948,3.946928272756513,5,False,0.04446498125,0.9348986812479897,0.9867320681891283,0.9793636624979897,1.0311970494391283,1.921630749437118,1.966095730687118,1,0,0,0,0.9805796778352424,0.9337241413194362,0.8189135016045901,0.9196334447334823,0,1,1,1,0,0,0
Armöt,non-word,373.49437,4.690897394660663,3.946928272756513,5,False,0.04668679625,0.9381794789321326,0.9867320681891283,0.9848662751821327,1.0334188644391282,1.924911547121261,1.971598343371261,1,0,0,0,0.8032143393135899,0.9119931136696068,0.8189135016045901,0.867022200688168,0,1,1,1,0,0,0
Artis,non-word,340.85333,4.607269218398199,3.9478932132518496,5,False,0.04260666625,0.9214538436796398,0.9869733033129624,0.9640605099296398,1.0295799695629624,1.9084271469926022,1.9510338132426022,1,0,0,0,0.99949535091748,0.9990951168575437,0.8189135016045901,0.9991900353840901,0,0,1,1,0,0,0
Astän,non-word,342.88935,4.752653586362174,3.9523962688967513,5,False,0.04286116875,0.9505307172724349,0.9880990672241878,0.9933918860224349,1.0309602359741878,1.9386297844966227,1.9814909532466227,1,0,0,0,0.99949535091748,0.8233793849240961,0.6659956855726696,0.7846888840066492,0,1,1,1,0,0,0
Aurer,non-word,315.87874,4.504342232229012,3.9527179157285297,5,False,0.0394848425,0.9008684464458024,0.9881794789321324,0.9403532889458024,1.0276643214321324,1.8890479253779349,1.9285327678779347,1,0,0,0,0.9019072664151863,0.7063633399624013,0.6659956855726696,0.8196908996204787,0,0,1,0,0,0,0
Banda,non-word,300.15439,4.607912512061756,3.9134770022515273,5,False,0.03751929875,0.9215825024123513,0.9783692505628818,0.9591018011623513,1.0158885493128818,1.899951752975233,1.937471051725233,0,0,0,0,0.8541221314228913,1.0,0.5769786138802623,0.9329545793680853,0,0,1,1,0,0,0
Banja,non-word,333.70023,4.640077195239627,3.913798649083306,5,False,0.04171252875,0.9280154390479254,0.9784496622708265,0.9697279677979254,1.0201621910208265,1.906465101318752,1.9481776300687519,1,0,0,0,1.0,0.9823423658203857,0.5769786138802623,0.9992148897235804,0,1,1,1,0,0,0
Bargs,non-word,301.47379,4.48504342232229,3.9150852364104214,5,False,0.03768422375,0.897008684464458,0.9787713091026053,0.934692908214458,1.0164555328526053,1.8757799935670634,1.9134642173170633,0,0,0,0,0.8541221314228913,0.6205311538683513,0.5319320267144783,0.5042460090596831,0,0,1,0,0,0,0
Basam,non-word,305.46767,4.637182373753618,3.9144419427468637,5,False,0.03818345875,0.9274364747507237,0.9786104856867159,0.9656199335007236,1.016793944436716,1.9060469604374397,1.9442304191874396,1,0,0,0,0.8541221314228913,0.9873475548890545,0.5319320267144783,0.9879332320854358,0,1,1,1,0,0,0
Bauda,non-word,303.68768,4.636217433258283,3.9147635895786426,5,False,0.03796096,0.9272434866516566,0.9786908973946606,0.9652044466516566,1.0166518573946606,1.9059343840463172,1.9438953440463171,0,0,0,0,0.8541221314228913,0.9873475548890545,0.5319320267144783,0.9879332320854358,0,1,1,1,0,0,0
Bauts,non-word,281.87874,4.483435188163397,3.9144419427468637,5,False,0.0352348425,0.8966870376326794,0.9786104856867159,0.9319218801326794,1.013845328186716,1.8752975233193954,1.9105323658193953,0,0,0,0,0.7544842162335712,0.6205311538683513,0.5319320267144783,0.4655691101275928,0,0,1,0,0,0,0
Bekem,non-word,326.04246,4.522676101640399,3.9163718237375362,5,False,0.0407553075,0.9045352203280798,0.9790929559343841,0.9452905278280798,1.019848263434384,1.8836281762624638,1.9243834837624636,1,0,0,0,0.9820629691813157,0.7930123749028525,0.5319320267144783,0.7268540937730408,0,0,1,0,0,0,0
Beuns,non-word,275.69862,4.5075587005468,3.9154068832422,5,False,0.0344623275,0.90151174010936,0.97885172081055,0.93597406760936,1.01331404831055,1.88036346091991,1.91482578841991,0,0,0,0,0.7334889376418648,0.7273320423950331,0.5319320267144783,0.5440421919198484,0,0,1,0,0,0,0
Biegi,non-word,351.91862,4.7172724348665165,3.9208748793824384,5,False,0.043989827499999995,0.9434544869733033,0.9802187198456096,0.9874443144733033,1.0242085473456095,1.9236732068189129,1.9676630343189128,1,0,0,0,0.9805796778352424,0.8771398364776446,0.5709564019506735,0.9022035857735724,0,1,1,1,0,0,0
Blama,non-word,346.35638,4.761016403988421,3.918623351559987,5,False,0.0432945475,0.9522032807976842,0.9796558378899968,0.9954978282976843,1.0229503853899968,1.931859118687681,1.9751536661876812,1,0,0,0,0.99949535091748,0.8167542197258549,0.5709564019506735,0.8401972352677562,0,1,1,1,0,0,0
Blete,non-word,311.28241,4.44290768735928,3.919588292055323,5,False,0.03891030125,0.888581537471856,0.9798970730138308,0.927491838721856,1.0188073742638308,1.8684786104856868,1.9073889117356868,1,0,0,0,0.9019072664151863,0.48328772918548846,0.5709564019506735,0.39265513523506274,0,0,1,0,0,0,0
Bloht,non-word,333.61402,4.668060469604375,3.9192666452235443,5,False,0.041701752499999994,0.933612093920875,0.9798166613058861,0.9753138464208749,1.0215184138058861,1.913428755226761,1.9551305077267611,1,0,0,0,1.0,0.9414019093185213,0.5709564019506735,0.9892030330062217,0,1,1,1,0,0,0
Bölls,non-word,349.68897,4.631392730781602,3.9269861691862333,5,False,0.04371112125,0.9262785461563204,0.9817465422965583,0.9699896674063204,1.0254576635465584,1.9080250884528787,1.951736209702879,1,0,0,0,0.9805796778352424,0.99165253980062,0.8057798838009468,0.997760624226874,0,1,1,1,0,0,0
Börön,non-word,322.20103,4.690897394660663,3.9266645223544545,5,False,0.04027512875,0.9381794789321326,0.9816661305886136,0.9784546076821325,1.0219412593386137,1.9198456095207463,1.9601207382707462,1,0,0,0,0.9476027918035057,0.9119931136696068,0.8057798838009468,0.9635027354361418,0,1,1,1,0,0,0
Brata,non-word,302.86812,4.68896751366999,3.9202315857188808,5,False,0.037858514999999995,0.937793502733998,0.9800578964297202,0.975652017733998,1.0179164114297201,1.9178513991637183,1.9557099141637182,0,0,0,0,0.8541221314228913,0.9119931136696068,0.5709564019506735,0.9853338122210273,0,1,1,1,0,0,0
Briea,non-word,299.41492,4.531682212930202,3.920874879382438,5,False,0.037426865,0.9063364425860405,0.9802187198456095,0.9437633075860405,1.0176455848456094,1.88655516243165,1.92398202743165,0,0,0,0,0.8117980807463648,0.8147667777190467,0.5709564019506735,0.7268540937730408,0,0,1,0,0,0,0
Bryin,non-word,352.89161,4.669347056931489,3.9224831135413316,5,False,0.04411145125,0.9338694113862978,0.9806207783853329,0.9779808626362978,1.024732229635333,1.9144901897716307,1.9586016410216307,1,0,0,0,0.9805796778352424,0.9414019093185213,0.6752380792099069,0.9693116374268398,0,1,1,1,0,0,0
Bubul,non-word,344.96944,4.74879382438083,3.9240913477002253,5,False,0.04312118,0.9497587648761661,0.9810228369250563,0.992879944876166,1.0241440169250564,1.9307816018012223,1.9739027818012225,1,0,0,0,0.99949535091748,0.8303976996787819,0.6752380792099069,0.8489172030204534,0,1,1,1,0,0,0
Cahpa,non-word,341.36732,4.707301383081377,3.9829527179157287,5,False,0.042670915000000004,0.9414602766162753,0.9957381794789322,0.9841311916162753,1.0384090944789321,1.9371984560952074,1.9798693710952073,1,0,1,0,0.99949535091748,0.8901257012467586,0.9474231315577882,0.7941484496257667,0,1,1,1,0,0,0
Cechu,non-word,320.53393,4.744934062399485,3.984239305242843,5,False,0.04006674125,0.948986812479897,0.9960598263107108,0.989053553729897,1.0361265675607108,1.9450466387906078,1.9851133800406078,1,0,1,0,0.9476027918035057,0.8373124965392565,0.9474231315577882,0.7489074028817546,0,1,1,1,0,0,0
Claps,non-word,361.69637,4.718559022193631,3.9839176584110647,5,False,0.04521204625,0.9437118044387262,0.9959794146027662,0.9889238506887261,1.0411914608527661,1.9396912190414923,1.9849032652914924,1,0,1,0,0.9431561117449961,0.8702817117938156,0.9474231315577882,0.7489074028817546,0,1,1,1,0,0,0
Dackt,non-word,312.98327,4.548086201350917,3.946284979092956,5,False,0.03912290875,0.9096172402701834,0.986571244773239,0.9487401490201834,1.025694153523239,1.8961884850434223,1.9353113937934223,1,0,0,0,0.9019072664151863,0.8915315139602062,0.8189135016045901,0.9105182011684138,0,0,1,1,0,0,0
Decht,non-word,299.45417,4.573496301061435,3.945963332261177,5,False,0.037431771249999995,0.914699260212287,0.9864908330652943,0.952131031462287,1.0239226043152942,1.9011900932775814,1.9386218645275812,0,0,0,0,0.8117980807463648,0.9626268489065332,0.9387687566415613,0.9537683516055758,0,0,1,1,0,0,0
Deven,non-word,296.89225,4.456095207462207,3.9466066259247348,5,False,0.037111531249999996,0.8912190414924414,0.9866516564811837,0.9283305727424414,1.0237631877311837,1.877870697973625,1.9149822292236252,0,0,0,0,0.8117980807463648,0.5132884191657568,0.8189135016045901,0.5440421919198484,0,0,1,0,0,0,0
Deves,non-word,283.84336,4.43776133805082,3.9466066259247348,5,False,0.035480420000000006,0.887552267610164,0.9866516564811837,0.923032687610164,1.0221320764811836,1.8742039240913477,1.9096843440913478,0,0,0,0,0.7544842162335712,0.46968128125429637,0.8189135016045901,0.4459309870211065,0,0,1,0,0,0,0
Diech,non-word,320.97234,4.751688645866839,3.9482148600836284,5,False,0.040121542499999996,0.9503377291733678,0.9870537150209071,0.9904592716733678,1.027175257520907,1.937391444194275,1.9775129866942747,1,0,0,0,0.9476027918035057,0.8303976996787819,0.8189135016045901,0.811580431225796,0,1,1,1,0,0,0
Dinau,non-word,320.7845,4.718559022193632,3.9488581537471856,5,False,0.0400980625,0.9437118044387264,0.9872145384367964,0.9838098669387264,1.0273126009367963,1.9309263428755228,1.9710244053755228,1,0,0,0,0.9476027918035057,0.8702817117938156,0.8189135016045901,0.8763638931950625,0,1,1,1,0,0,0
Divir,non-word,349.10261,4.726921839819878,3.9498230942425216,5,False,0.043637826250000004,0.9453843679639755,0.9874557735606304,0.9890221942139755,1.0310935998106303,1.932840141524606,1.9764779677746058,1,0,0,0,0.9805796778352424,0.8634856918876979,0.8189135016045901,0.8306622473037537,0,1,1,1,0,0,0
Dogmo,non-word,347.69025,4.752975233193953,3.949179800578964,5,False,0.04346128125,0.9505950466387907,0.987294950144741,0.9940563278887907,1.030756231394741,1.9378899967835317,1.9813512780335316,1,0,0,0,0.99949535091748,0.8233793849240961,0.8189135016045901,0.7846888840066492,0,1,1,1,0,0,0
Döhnö,non-word,344.27404,4.815696365390801,3.954969443550981,5,False,0.043034255,0.9631392730781603,0.9887423608877453,1.0061735280781603,1.0317766158877453,1.9518816339659055,1.9949158889659055,1,1,0,1,0.99949535091748,0.7330633401652221,0.5224151937060661,0.6629470308844361,0,1,1,1,0,0,0
Döltö,non-word,366.01094,4.786426503698939,3.954969443550981,5,False,0.0457513675,0.9572853007397878,0.9887423608877453,1.0030366682397878,1.0344937283877453,1.9460276616275332,1.991779029127533,1,1,0,1,0.8854882494567283,0.7800805828125476,0.5224151937060661,0.6875171848759345,0,1,1,1,0,0,0
Eenen,non-word,274.39112,4.388871019620456,3.9678353168221294,5,False,0.03429889,0.8777742039240912,0.9919588292055324,0.9120730939240912,1.0262577192055324,1.8697330331296236,1.9040319231296237,0,0,1,0,0.7334889376418648,0.37383061977338783,0.5876207746596352,0.3404711146714843,0,0,1,0,0,0,0
Emgab,non-word,366.74879,4.869089739466066,3.9675136699903506,5,False,0.04584359875,0.9738179478932132,0.9918784174975876,1.0196615466432133,1.0377220162475878,1.9656963653908008,2.011539964140801,1,1,1,1,0.8854882494567283,0.6577004995679868,0.5876207746596352,0.53128568453039,0,1,1,1,0,0,0
Ennus,non-word,292.99325,4.685107751688646,3.9642972016725633,5,False,0.03662415625,0.9370215503377292,0.9910743004181408,0.9736457065877292,1.0276984566681409,1.92809585075587,1.96472000700587,0,0,1,0,0.8117980807463648,0.9189830400827811,0.46503146328098066,0.927324920065835,0,1,1,1,0,0,0
Entok,non-word,330.45706,4.823415889353489,3.963975554840785,5,False,0.0413071325,0.9646831778706979,0.9909938887101962,1.005990310370698,1.0323010212101962,1.9556770665808942,1.996984199080894,1,1,0,1,0.9820629691813157,0.71685302286381,0.46503146328098066,0.6458651451912074,0,1,1,1,0,0,0
Epfel,non-word,367.23641,4.6799614023801865,3.9678353168221294,5,False,0.045904551249999995,0.9359922804760373,0.9919588292055324,0.9818968317260374,1.0378633804555324,1.9279511096815698,1.9738556609315698,1,0,1,0,0.8854882494567283,0.9260546084441965,0.5876207746596352,0.8489172030204534,0,1,1,1,0,0,0
Eptek,non-word,346.5825,4.651334834351881,3.9678353168221294,5,False,0.043322812499999995,0.9302669668703762,0.9919588292055324,0.9735897793703763,1.0352816417055324,1.9222257960759086,1.9655486085759086,1,0,1,0,0.99949535091748,0.9697494073426073,0.5876207746596352,0.9196334447334823,0,1,1,1,0,0,0
Erain,non-word,318.01222,4.653908009006111,3.9623673206818912,5,False,0.0397515275,0.9307816018012222,0.9905918301704728,0.9705331293012222,1.0303433576704728,1.9213734319716949,1.9611249594716949,1,0,0,0,0.9476027918035057,0.9627577453938376,0.46503146328098066,0.9573063867700918,0,1,1,1,0,0,0
Erron,non-word,300.16629,4.641363782566742,3.9623673206818912,5,False,0.03752078625,0.9282727565133484,0.9905918301704728,0.9657935427633484,1.0281126164204728,1.9188645866838212,1.9563853729338212,0,0,0,0,0.8541221314228913,0.9823423658203857,0.46503146328098066,0.9853338122210273,0,1,1,1,0,0,0
Esaun,non-word,294.83564,4.750723705371502,3.9655837889996786,5,False,0.036854455,0.9501447410743005,0.9913959472499196,0.9869991960743004,1.0282504022499197,1.94154068832422,1.9783951433242202,0,0,1,0,0.8117980807463648,0.8303976996787819,0.46503146328098066,0.811580431225796,0,1,1,1,0,0,0
Eschu,non-word,303.33451,4.8806690254101,3.964940495336121,5,False,0.03791681375,0.97613380508202,0.9912351238340302,1.01405061883202,1.0291519375840301,1.9673689289160503,2.00528574266605,0,1,1,1,0.8541221314228913,0.6488636566255661,0.46503146328098066,0.5823245573440619,0,1,1,1,0,0,0
Eslom,non-word,343.87295,4.837568349951753,3.9655837889996786,5,False,0.04298411875,0.9675136699903506,0.9913959472499196,1.0104977887403506,1.0343800659999196,1.9589096172402702,2.0018937359902704,1,1,1,1,0.99949535091748,0.6947602094988385,0.46503146328098066,0.6054002419279599,0,1,1,1,0,0,0
Estar,non-word,294.39402,4.777420392409135,3.9655837889996786,5,False,0.036799252500000004,0.9554840784818269,0.9913959472499196,0.992283330981827,1.0281951997499197,1.9468800257317467,1.9836792782317465,0,1,1,0,0.8117980807463648,0.7950526900468634,0.46503146328098066,0.7573834182963174,0,1,1,1,0,0,0
Fabal,non-word,335.26504,4.652299774847218,3.9321325184946927,5,False,0.04190813,0.9304599549694436,0.9830331296236732,0.9723680849694436,1.024941259623673,1.9134930845931168,1.9554012145931168,1,0,0,0,1.0,0.9697494073426073,0.9220959678931308,0.9892030330062217,0,1,1,1,0,0,0
Fählt,non-word,350.51785,4.639755548407849,3.938565455130267,5,False,0.04381473125,0.9279511096815698,0.9846413637825667,0.9717658409315698,1.0284560950325667,1.9125924734641364,1.9564072047141365,1,0,0,0,0.9805796778352424,0.9823423658203857,1.0,0.9853338122210273,0,1,1,1,0,0,0
Fanda,non-word,308.80573,4.620778385332905,3.9314892248311355,5,False,0.03860071625,0.924155677066581,0.9828723062077839,0.962756393316581,1.021473022457784,1.9070279832743648,1.9456286995243648,1,0,0,0,0.9019072664151863,0.9981334975144488,0.9220959678931308,0.995268733613508,0,1,1,1,0,0,0
Fanft,non-word,314.73046,4.510453522032808,3.9314892248311355,5,False,0.0393413075,0.9020907044065616,0.9828723062077839,0.9414320119065616,1.022213613707784,1.8849630106143453,1.9243043181143455,1,0,0,0,0.9019072664151863,0.7273320423950331,0.9220959678931308,0.7268540937730408,0,0,1,0,0,0,0
Farmt,non-word,321.08041,4.491476358957865,3.931810871662914,5,False,0.04013505125,0.898295271791573,0.9829527179157285,0.9384303230415729,1.0230877691657285,1.8812479897073016,1.9213830409573016,1,0,0,0,0.9476027918035057,0.6401645916269484,0.9220959678931308,0.6679551953515421,0,0,1,0,0,0,0
Fausa,non-word,284.75394,4.625603087809584,3.9302026375040207,5,False,0.0355942425,0.9251206175619169,0.9825506593760052,0.9607148600619169,1.0181449018760051,1.907671276937922,1.943265519437922,0,0,0,0,0.7786879824526677,0.9954142208319572,0.9220959678931308,0.9827301870902642,0,1,1,1,0,0,0
Fealt,non-word,319.8276,4.514634930845931,3.935027339980701,5,False,0.039978450000000006,0.9029269861691862,0.9837568349951753,0.9429054361691862,1.0237352849951753,1.8866838211643615,1.9266622711643615,1,0,0,0,0.9476027918035057,0.7483237199388556,0.9929192007770243,0.7843886142621479,0,0,1,0,0,0,0
Feßen,non-word,310.66131,4.443550981022836,3.935027339980701,5,False,0.03883266375,0.8887101962045673,0.9837568349951753,0.9275428599545673,1.0225894987451754,1.8724670311997427,1.9112996949497427,1,0,0,0,0.9019072664151863,0.48328772918548846,0.9929192007770243,0.4655691101275928,0,0,1,0,0,0,0
Fiene,non-word,300.2348,4.411386297844966,3.936635574139595,5,False,0.03752935,0.8822772595689932,0.9841588935348987,0.9198066095689932,1.0216882435348986,1.866436153103892,1.9039655031038918,0,0,0,0,0.8541221314228913,0.40660681173511154,0.9929192007770243,0.3404711146714843,0,0,1,0,0,0,0
Fisir,non-word,327.321,4.666773882277259,3.936635574139595,5,False,0.040915125000000004,0.9333547764554518,0.9841588935348987,0.9742699014554519,1.0250740185348988,1.9175136699903506,1.9584287949903505,1,0,0,0,0.9820629691813157,0.9490240941064982,0.9929192007770243,0.9751898773617076,0,1,1,1,0,0,0
Fitis,non-word,327.211,4.573174654229656,3.9369572209713732,5,False,0.040901375000000004,0.9146349308459312,0.9842393052428433,0.9555363058459312,1.0251406802428433,1.8988742360887745,1.9397756110887745,1,0,0,0,0.9820629691813157,0.9626268489065332,0.9929192007770243,0.9627123324354258,0,0,1,1,0,0,0
Fjerd,non-word,382.14731,4.824380829848826,3.9424252171116114,5,False,0.04776841375,0.9648761659697651,0.9856063042779029,1.0126445797197652,1.033374718027903,1.950482470247668,1.998250883997668,1,1,0,1,0.6966134861020707,0.71685302286381,0.9387687566415613,0.6381013793137547,0,1,1,1,0,0,0
Flegs,non-word,345.26182,4.655516243165004,3.9321325184946927,5,False,0.0431577275,0.9311032486330009,0.9830331296236732,0.9742609761330009,1.026190857123673,1.914136378256674,1.957294105756674,1,0,0,0,0.99949535091748,0.9627577453938376,0.9220959678931308,0.9805439591087309,0,1,1,1,0,0,0
Flert,non-word,332.79382,4.637504020585397,3.9321325184946927,5,False,0.041599227499999995,0.9275008041170795,0.9830331296236732,0.9691000316170795,1.024632357123673,1.9105339337407528,1.9521331612407526,1,0,0,0,1.0,0.9823423658203857,0.9220959678931308,0.997760624226874,0,1,1,1,0,0,0
Flich,non-word,353.05725,4.778706979736249,3.9321325184946927,5,False,0.04413215625,0.9557413959472498,0.9830331296236732,0.9998735521972498,1.0271652858736733,1.938774525570923,1.9829066818209231,1,1,0,0,0.9805796778352424,0.7873532864453721,0.9220959678931308,0.7659138586816431,0,1,1,1,0,0,0
Fluhu,non-word,353.367,4.798005789642971,3.930845931167578,5,False,0.044170875000000005,0.9596011579285942,0.9827114827918945,1.0037720329285942,1.0268823577918944,1.9423126407204887,1.9864835157204888,1,1,0,0,0.9805796778352424,0.7565024012281012,0.9220959678931308,0.7397233160791338,0,1,1,1,0,0,0
Fongt,non-word,325.79833,4.568993245416532,3.937600514634931,5,False,0.04072479125,0.9137986490833064,0.9844001286587327,0.9545234403333065,1.0251249199087327,1.898198777742039,1.9389235689920392,1,0,0,0,0.9820629691813157,0.9508534699007117,0.9929192007770243,0.9537683516055758,0,0,1,1,0,0,0
Fotto,non-word,304.94628,4.670633644258604,3.937278867803152,5,False,0.038118285,0.9341267288517209,0.984319716950788,0.9722450138517209,1.022438001950788,1.918446445802509,1.956564730802509,1,0,0,0,0.8541221314228913,0.9414019093185213,0.9929192007770243,0.9805439591087309,0,1,1,1,0,0,0
Fregt,non-word,334.65487,4.616275329688002,3.9327758121582503,5,False,0.04183185875,0.9232550659376004,0.9831939530395626,0.9650869246876004,1.0250258117895625,1.906449018977163,1.948280877727163,1,0,0,0,1.0,0.9996868785260186,0.9220959678931308,0.9992148897235804,0,1,1,1,0,0,0
Frinz,non-word,320.81441,4.7114827918944995,3.934062399485365,5,False,0.04010180125,0.9422965583788999,0.9835155998713413,0.9823983596288999,1.0236174011213413,1.9258121582502412,1.965913959500241,1,0,0,0,0.9476027918035057,0.8835851372682371,0.9929192007770243,0.9196334447334823,0,1,1,1,0,0,0
Fröhö,non-word,353.22805,4.821486008362818,3.935027339980701,5,False,0.04415350625,0.9642972016725636,0.9837568349951753,1.0084507079225635,1.0279103412451753,1.948054036667739,1.9922075429177388,1,1,0,1,0.9805796778352424,0.724910995818763,0.9929192007770243,0.6875171848759345,0,1,1,1,0,0,0
Fröss,non-word,305.16018,4.658732711482792,3.935027339980701,5,False,0.0381450225,0.9317465422965585,0.9837568349951753,0.9698915647965585,1.0219018574951753,1.9155033772917338,1.9536483997917338,1,0,0,0,0.8541221314228913,0.955986824305075,0.9929192007770243,0.992518237572782,0,1,1,1,0,0,0
Futul,non-word,347.69058,4.717915728530074,3.938565455130267,5,False,0.0434613225,0.9435831457060149,0.9846413637825667,0.9870444682060149,1.0281026862825666,1.9282245094885817,1.9716858319885815,1,0,0,0,0.99949535091748,0.8702817117938156,1.0,0.867022200688168,0,1,1,1,0,0,0
Gaban,non-word,315.10035,4.58443229334191,3.947249919588292,5,False,0.03938754375,0.916886458668382,0.986812479897073,0.956274002418382,1.026200023647073,1.903698938565455,1.943086482315455,1,0,0,0,0.9019072664151863,0.9807842545748884,0.8189135016045901,0.9827301870902642,0,0,1,1,0,0,0
Gägän,non-word,368.65423,4.750080411707945,3.95271791572853,5,False,0.046081778749999996,0.950016082341589,0.9881794789321325,0.9960978610915889,1.0342612576821326,1.9381955612737216,1.9842773400237217,1,0,0,0,0.8854882494567283,0.8303976996787819,0.6659956855726696,0.7573834182963174,0,1,1,1,0,0,0
